job_id,date,unloading_time_min,start_time,end_time,lat,long,vol_m3,weight_kg
203816,03-01-2024,26,10:00,23:00,51.510079,-0.461211,3.9,71
203817,03-01-2024,26,10:00,23:00,51.539684,-0.193414,2.5,94
204091,03-01-2024,10,10:00,23:00,51.537483,-0.083266,0.95,91
204956,03-01-2024,15,10:00,23:00,51.473004,-0.099567,0.94,92
205876,03-01-2024,12,10:00,23:00,51.546571,-0.057197,3.38,76
205937,03-01-2024,15,10:00,23:00,51.547922,0.012707,3.41,81
206286,03-01-2024,50,10:00,23:00,51.592358,-0.108359,7.76,361
206287,03-01-2024,42,10:00,23:00,51.639975,-0.157812,7.76,412
208604,03-01-2024,20,10:00,23:00,51.538639,0.067202,2.48,152
208664,03-01-2024,22,10:00,23:00,51.536561,-0.001807,2.16,92
208665,03-01-2024,24,10:00,23:00,51.537846,-0.100991,1.22,135
208666,03-01-2024,10,10:00,23:00,51.569852,-0.071328,1.64,70
208667,03-01-2024,17,10:00,23:00,51.495972,-0.088977,3.34,91
208668,03-01-2024,13,10:00,23:00,51.374617,-0.117347,2.19,78
208754,03-01-2024,12,10:00,23:00,51.415021,-0.372311,2.41,58
208755,03-01-2024,10,10:00,23:00,51.499153,-0.017906,3.36,50
209528,03-01-2024,15,10:00,23:00,51.527667,0.019311,2.07,70
209543,03-01-2024,10,10:00,23:00,51.401961,-0.276757,1.46,58
209544,03-01-2024,11,10:00,23:00,51.600668,-0.338547,1.81,84
212865,03-01-2024,17,10:00,23:00,51.495853,-0.076386,3.47,70
212866,03-01-2024,20,10:00,23:00,51.511927,0.01859,3.4,60
213036,03-01-2024,27,10:00,23:00,51.462264,-0.098205,3.4,173
213037,03-01-2024,30,10:00,23:00,51.604081,-0.123829,3.06,202
214843,03-01-2024,31,10:00,23:00,51.529495,0.00547,6,242
216973,03-01-2024,40,10:00,23:00,51.517347,-0.134848,5.1,359
217192,03-01-2024,29,10:00,23:00,51.430578,0.086947,2.07,227
217697,03-01-2024,14,10:00,23:00,51.540195,-0.047312,2.51,80
217698,03-01-2024,19,10:00,23:00,51.538371,-0.488981,1.58,64
218420,03-01-2024,21,10:00,23:00,51.619416,-0.295312,3.9,149
218911,03-01-2024,13,10:00,23:00,51.52725,-0.263719,1.63,79
219316,03-01-2024,11,10:00,23:00,51.475615,-0.168757,1.72,87
219680,03-01-2024,13,10:00,23:00,51.575612,-0.22268,2.2,120
220827,03-01-2024,42,10:00,23:00,51.357875,-0.19534,5,280
221743,03-01-2024,12,10:00,23:00,51.488557,0.007885,3.39,92
221744,03-01-2024,11,10:00,23:00,51.525198,-0.082645,2.17,21
221825,03-01-2024,10,10:00,23:00,51.452427,-0.219753,2.53,32
223299,03-01-2024,16,10:00,23:00,51.526232,-0.129085,1.86,85
223300,03-01-2024,13,10:00,23:00,51.563156,-0.382793,3.9,116
223303,03-01-2024,14,10:00,23:00,51.561009,-0.358118,2.01,69
224142,03-01-2024,73,10:00,23:00,51.514583,-0.027525,8.2,529
224143,03-01-2024,53,10:00,23:00,51.403104,-0.299156,8.2,546
225334,03-01-2024,18,10:00,23:00,51.635265,-0.047778,1.73,114
225335,03-01-2024,16,10:00,23:00,51.469742,-0.176066,1.73,88
225356,03-01-2024,10,10:00,23:00,51.530677,-0.282906,2.78,38
225357,03-01-2024,13,10:00,23:00,51.601198,-0.320534,3.51,58
225922,03-01-2024,22,10:00,23:00,51.626324,-0.184778,2.63,100
225923,03-01-2024,20,10:00,23:00,51.549114,-0.090263,3.67,163
226184,03-01-2024,10,10:00,23:00,51.485462,-0.174826,1.03,82
226185,03-01-2024,16,10:00,23:00,51.552749,-0.081903,2.69,80
226518,03-01-2024,13,10:00,23:00,51.552566,-0.082292,2.87,66
227154,03-01-2024,11,10:00,23:00,51.470138,-0.192329,3,80
228428,03-01-2024,26,10:00,23:00,51.50793,-0.065722,3.8,150
228429,03-01-2024,19,10:00,23:00,51.420932,-0.170751,3.8,93
230006,03-01-2024,20,10:00,23:00,51.540639,-0.000906,1.64,153
230007,03-01-2024,21,10:00,23:00,51.530919,-0.179963,2.44,119
230008,03-01-2024,10,10:00,23:00,51.507169,-0.141094,2.34,70
230125,03-01-2024,14,10:00,23:00,51.491627,-0.27493,2.17,105
230126,03-01-2024,16,10:00,23:00,51.499324,-0.315587,1.64,67
230709,03-01-2024,20,10:00,23:00,51.385959,-0.080251,3.64,133
230710,03-01-2024,22,10:00,23:00,51.568469,-0.106046,3.26,160
231987,03-01-2024,10,10:00,23:00,51.562795,-0.10465,2.24,76
231988,03-01-2024,10,10:00,23:00,51.474343,-0.102106,3.39,30
232796,03-01-2024,32,10:00,23:00,51.492827,-0.035003,2.91,165
